frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
219,0.33861113,0.536,0.11694445,0.002388889,0.006055556
220,0.33294445,0.54105556,0.11744444,0.0022777778,0.0062777777
221,0.3275,0.5448889,0.119,0.0022777778,0.0063333334
222,0.32272223,0.54866666,0.119944446,0.0022777778,0.0063888887
223,0.31844443,0.5521111,0.12077778,0.0022777778,0.0063888887
224,0.31377777,0.5555556,0.12188889,0.002388889,0.0063888887
225,0.30983335,0.55855554,0.122777775,0.0023333333,0.0065
226,0.30605555,0.5613889,0.123722225,0.0022777778,0.0065555554
227,0.30238888,0.5645555,0.12405556,0.0024444445,0.0065555554
228,0.2987222,0.56755555,0.12461111,0.0024444445,0.006666667
229,0.29533333,0.57016665,0.12533334,0.0025,0.006666667
230,0.29233333,0.57233334,0.126,0.0026666666,0.006666667
231,0.28916666,0.5748889,0.12627777,0.003,0.006666667
232,0.28694445,0.5765,0.12688889,0.0028333333,0.0068333335
233,0.2848889,0.5777778,0.12755555,0.0029444445,0.0068333335
234,0.28227776,0.57944447,0.12844445,0.0028888888,0.0069444445
235,0.2795,0.5818889,0.12855555,0.0030555555,0.007
236,0.2771111,0.5836667,0.12916666,0.003,0.0070555555
237,0.27533334,0.58455557,0.12994444,0.003111111,0.0070555555
238,0.2732778,0.58566666,0.1306111,0.003388889,0.0070555555
239,0.27133334,0.58694446,0.13116667,0.0035,0.0070555555
240,0.26922223,0.58816665,0.1318889,0.0035555556,0.0071666664
241,0.2675,0.5887778,0.1325,0.003888889,0.007333333
242,0.26566666,0.5900556,0.13283333,0.0037222223,0.0077222222
243,0.26405555,0.5911111,0.13327777,0.0038333333,0.0077222222
244,0.26266667,0.59205556,0.13338889,0.004166667,0.0077222222
245,0.261,0.5928889,0.13383333,0.004333333,0.007944444
246,0.25966668,0.5933333,0.13466667,0.004333333,0.008
247,0.25816667,0.5941111,0.13516666,0.0045555555,0.008
248,0.2567222,0.5946111,0.13605556,0.004388889,0.008222222
249,0.25516668,0.5952778,0.13683334,0.004388889,0.008333334
250,0.25277779,0.59544444,0.139,0.0044444446,0.008333334
251,0.25166667,0.5957222,0.1395,0.004777778,0.008333334
252,0.2515,0.5956111,0.13916667,0.0052777776,0.008444444
253,0.25127777,0.5956111,0.13933334,0.005,0.008777778
254,0.25105557,0.5956111,0.13916667,0.0052222223,0.008944444
255,0.25066668,0.59594446,0.139,0.005388889,0.009
256,0.25055555,0.59583336,0.13911112,0.005388889,0.009111111
257,0.2503889,0.59594446,0.13911112,0.0053333333,0.0092222225
258,0.2502778,0.596,0.13916667,0.0052222223,0.009333333
259,0.24988888,0.5961667,0.13922222,0.0052777776,0.009444444
260,0.24966666,0.5963333,0.13894445,0.005611111,0.009444444
261,0.24933334,0.5966111,0.13883333,0.0056666667,0.009555556
262,0.24877778,0.5971111,0.13877778,0.0055555557,0.009777778
263,0.24844444,0.5973333,0.13872223,0.0057222224,0.009777778
264,0.248,0.5977778,0.13866666,0.0057222224,0.009833333
265,0.24766667,0.59805554,0.13861111,0.0057222224,0.0099444445
266,0.24733333,0.5982222,0.13844444,0.006,0.01
267,0.24705556,0.5982778,0.13861111,0.006055556,0.01
268,0.24683334,0.5983889,0.13855556,0.0061666667,0.010055556
269,0.24677777,0.5983889,0.1385,0.0062777777,0.010055556
270,0.24661112,0.59855556,0.13844444,0.0063333334,0.010055556
271,0.2465,0.59866667,0.13833334,0.0063888887,0.010111111
272,0.24627778,0.5987222,0.1385,0.0063888887,0.010111111
273,0.24588889,0.5988333,0.13872223,0.0064444444,0.010111111
274,0.24566667,0.5988889,0.13872223,0.0065555554,0.0101666665
275,0.24522223,0.5991667,0.13877778,0.0065555554,0.010277778
276,0.24505556,0.5992778,0.13866666,0.006722222,0.010277778
277,0.24477778,0.59944445,0.13866666,0.0068333335,0.010277778
278,0.24455556,0.5996111,0.1385,0.007,0.010333333
279,0.24388888,0.59977776,0.13883333,0.0071666664,0.010333333
280,0.24366666,0.5998333,0.13894445,0.007111111,0.010444445
281,0.24333334,0.6,0.13911112,0.007111111,0.010444445
282,0.24305555,0.6001667,0.139,0.007333333,0.010444445
283,0.24244444,0.60066664,0.13911112,0.007333333,0.010444445
284,0.24233334,0.6007222,0.13905555,0.007222222,0.010666667
