frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
306,0.68222225,0.25116667,0.055944443,0.0032222222,0.0074444446
307,0.682,0.25127777,0.055944443,0.0033333334,0.0074444446
308,0.6816111,0.2516111,0.055833332,0.003388889,0.0075555556
309,0.6815,0.25144446,0.056111112,0.0032777777,0.0076666665
310,0.68133336,0.25138888,0.056111112,0.0035,0.0076666665
311,0.68116665,0.2515,0.056055557,0.0035555556,0.0077222222
312,0.68094444,0.25172222,0.056055557,0.0035555556,0.0077222222
313,0.6805,0.252,0.056222223,0.0035555556,0.0077222222
314,0.68016666,0.25194445,0.056555554,0.0034444444,0.007888889
315,0.68,0.252,0.05661111,0.0035,0.007888889
316,0.67972225,0.25216666,0.056722224,0.0035,0.007888889
317,0.6796111,0.25216666,0.05677778,0.0035555556,0.007888889
318,0.6793333,0.25233334,0.05677778,0.0036666666,0.007888889
319,0.6792778,0.2523889,0.05677778,0.003611111,0.007944444
320,0.6790556,0.25244445,0.056944445,0.003611111,0.007944444
321,0.679,0.25244445,0.056944445,0.0036666666,0.007944444
322,0.6788889,0.25244445,0.057055555,0.003611111,0.008
323,0.67855555,0.2526111,0.057166666,0.0036666666,0.008
324,0.6781667,0.25283334,0.05733333,0.003611111,0.008055556
325,0.6621111,0.26683334,0.059333332,0.0036666666,0.008055556
326,0.66116667,0.26727778,0.059777778,0.0037222223,0.008055556
327,0.6588333,0.2691111,0.060222223,0.0035555556,0.008277778
328,0.65727776,0.2705,0.06038889,0.0034444444,0.008388889
329,0.6556111,0.27188888,0.060555555,0.0035555556,0.008388889
330,0.6536667,0.27372223,0.060666665,0.0035555556,0.008388889
331,0.65205556,0.2751111,0.060833335,0.0035555556,0.008444444
332,0.64966667,0.27716666,0.06111111,0.003611111,0.008444444
333,0.6476667,0.27911112,0.061,0.0037222223,0.0085
334,0.6447778,0.2818889,0.06111111,0.0036666666,0.008555556
335,0.6435,0.28311113,0.061055556,0.0037777778,0.008555556
336,0.641,0.28555554,0.06111111,0.0037777778,0.008555556
337,0.63905555,0.2872778,0.061277777,0.0037777778,0.008611111
338,0.63677776,0.28944445,0.06122222,0.0039444445,0.008611111
339,0.6338889,0.29216668,0.061333332,0.003888889,0.008722222
340,0.63188887,0.2941111,0.061333332,0.0039444445,0.008722222
341,0.6291111,0.29666665,0.061555557,0.0039444445,0.008722222
342,0.6267222,0.2988889,0.061722223,0.0039444445,0.008722222
343,0.624,0.3015,0.061777778,0.004,0.008722222
344,0.6201111,0.30533335,0.061777778,0.0040555554,0.008722222
345,0.6163889,0.309,0.061777778,0.004111111,0.008722222
346,0.61205554,0.31327778,0.061833333,0.004111111,0.008722222
347,0.6091667,0.31605557,0.061944444,0.004111111,0.008722222
348,0.6053333,0.31972224,0.062055554,0.0040555554,0.008833333
349,0.6015555,0.32322222,0.06227778,0.004111111,0.008833333
350,0.5976667,0.32694444,0.06238889,0.004166667,0.008833333
351,0.59422225,0.33027777,0.062333334,0.004277778,0.008888889
352,0.5911111,0.3332222,0.062444445,0.004333333,0.008888889
353,0.5875555,0.33655557,0.06255556,0.004277778,0.009055556
354,0.58338886,0.34044445,0.06283333,0.004222222,0.009111111
355,0.5801111,0.3433889,0.063,0.004388889,0.009111111
356,0.5766111,0.34666666,0.06311111,0.0045,0.009111111
357,0.5727222,0.35044444,0.06316666,0.0044444446,0.0092222225
358,0.56916666,0.3537222,0.06333333,0.0044444446,0.009333333
359,0.5652222,0.35761112,0.06322222,0.0045,0.009444444
360,0.56094444,0.36166668,0.06322222,0.004722222,0.009444444
361,0.55705553,0.3653889,0.06333333,0.004777778,0.009444444
362,0.55394447,0.3682778,0.06355555,0.004722222,0.0095
