frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
356,0.186,0.5613889,0.23461111,0.0065,0.0115
357,0.18555556,0.5606667,0.23577778,0.0065,0.0115
358,0.18488888,0.56005555,0.23677778,0.006666667,0.011611111
359,0.18444444,0.55883336,0.2383889,0.006722222,0.011611111
360,0.18372223,0.5586111,0.23916666,0.006777778,0.011722222
361,0.18322222,0.558,0.24022222,0.006722222,0.011833333
362,0.18277778,0.55766666,0.2408889,0.0068333335,0.011833333
363,0.18216667,0.55705553,0.24211112,0.0068333335,0.011833333
364,0.18155555,0.5566667,0.24305555,0.006777778,0.011944445
365,0.18116666,0.55633336,0.24377778,0.006777778,0.011944445
366,0.18077777,0.55561113,0.24488889,0.006611111,0.012111112
367,0.18005556,0.5556667,0.2453889,0.006777778,0.012111112
368,0.17944445,0.5553333,0.24627778,0.006777778,0.012166667
369,0.17916666,0.55455554,0.24716666,0.006888889,0.012222222
370,0.1785,0.5543333,0.248,0.0069444445,0.012222222
371,0.17794445,0.5543333,0.24844444,0.0069444445,0.0123333335
372,0.17772222,0.554,0.24877778,0.0070555555,0.012444444
373,0.17738889,0.5538333,0.24927777,0.006888889,0.012611111
374,0.1771111,0.55311114,0.25016665,0.0068333335,0.012777777
375,0.17544444,0.55244446,0.2523889,0.006722222,0.013
376,0.17505555,0.55233335,0.2528889,0.006722222,0.013
377,0.1746111,0.5525,0.25316668,0.006666667,0.0130555555
378,0.17455555,0.5522778,0.25305554,0.0068333335,0.0132777775
379,0.17455555,0.55183333,0.2535,0.006777778,0.013333334
380,0.17438889,0.552,0.2535,0.006777778,0.013333334
381,0.17416666,0.55205554,0.2535,0.006722222,0.013555556
382,0.17405556,0.55216664,0.25344443,0.006777778,0.013555556
383,0.17405556,0.55194443,0.25366667,0.006777778,0.013555556
384,0.17388889,0.55183333,0.25383332,0.006611111,0.013833334
385,0.17372222,0.55194443,0.25388888,0.006611111,0.013833334
386,0.17372222,0.5517778,0.25405556,0.006611111,0.013833334
387,0.17355555,0.5515556,0.25433335,0.0065555554,0.014
388,0.17355555,0.55138886,0.2543889,0.006666667,0.014
